scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Pica nuttalli,2023-05-05 09:27:00 -0700,,"North San Jose, San Jose, CA, USA",37.4106855926,-121.8273561261,,Yellow-billed Magpie,https://www.inaturalist.org/observations/160101960,https://inaturalist-open-data.s3.amazonaws.com/photos/276644053/medium.jpg,scutcomb,160101960,Yellow-billed Magpie,Aves,8319,1,0,2023/05/05 9:27 AM,2023-05-05,2023-05-05 16:27:00 UTC,Pacific Time (US & Canada),61,61,,open,false,,,4416627,,2023-05-06 16:27:51 UTC,2023-05-06 16:51:16 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-05-06 07:11:09 -0700,Observation for the oriole: https://www.inaturalist.org/observations/160095976,"Los Angeles County, US-CA, US",34.0865832301,-118.212494967,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/160096677,https://inaturalist-open-data.s3.amazonaws.com/photos/276634168/medium.jpg,hsug1747,160096677,Nuttall's Woodpecker,Aves,792987,1,0,2023-05-06 07:11:09-07:00,2023-05-06,2023-05-06 14:11:09 UTC,Pacific Time (US & Canada),31,28874,obscured,open,true,,,1741810,,2023-05-06 16:01:29 UTC,2023-05-14 03:20:35 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2023-05-04 15:38:00 -0700,,"2400 Admiral Baker Rd #3604, San Diego, CA 92124, USA",32.8018653,-117.0975138,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/160009403,https://inaturalist-open-data.s3.amazonaws.com/photos/276480636/medium.jpeg,cynthiagrobertson,160009403,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/04 3:38 PM,2023-05-04,2023-05-04 22:38:00 UTC,Pacific Time (US & Canada),200,200,,open,false,,,5361001,Cynthia G. Robertson,2023-05-06 04:19:44 UTC,2023-05-06 04:34:31 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2023-05-05 19:02:51 -0700,,"Turlock, CA, US",37.5247578587,-120.8546308056,"Health Center, California State University Stanislaus",Yellow-billed Magpie,https://www.inaturalist.org/observations/160007861,https://inaturalist-open-data.s3.amazonaws.com/photos/276479711/medium.jpeg,augustfrisk,160007861,Pica nuttalli,Aves,8319,1,0,2023-05-05 19:02:51,2023-05-05,2023-05-06 02:02:51 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,5847435,August Frisk,2023-05-06 04:05:41 UTC,2024-11-13 21:20:54 UTC,research,CC0,,2,false
Dryobates nuttallii,2023-04-29 12:00:00 -0700,,"Los Angeles County, CA, USA",34.3527283901,-118.5607812427,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159990257,https://inaturalist-open-data.s3.amazonaws.com/photos/276446570/medium.jpg,adirado,159990257,Nuttall's Woodpecker,Aves,792987,1,0,2023/04/29 12:00 PM,2023-04-29,2023-04-29 19:00:00 UTC,Pacific Time (US & Canada),8,8,,open,false,,,4235249,Alicia Di Rado,2023-05-06 01:51:23 UTC,2024-03-19 19:11:19 UTC,research,CC-BY,,NA,false
Dryobates nuttallii,2023-05-05 12:06:12 -0700,,"Clairemont Mesa East, San Diego, CA, USA",32.8041138889,-117.1703333333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159985463,https://static.inaturalist.org/photos/276437227/medium.jpeg,laweanatural,159985463,Nuttall's Woodpecker,Aves,792987,1,0,2023-05-05 12:06:12,2023-05-05,2023-05-05 19:06:12 UTC,Pacific Time (US & Canada),NA,NA,,open,false,gps,gps,3411452,Saúl Ibarra,2023-05-06 01:16:30 UTC,2023-05-06 01:16:50 UTC,research,,,2,false
Dryobates nuttallii,2023-05-05 07:00:00 -0700,,"Mission Trails Regional Park, San Diego, CA, USA",32.817875,-117.0601733333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159978155,https://inaturalist-open-data.s3.amazonaws.com/photos/276422902/medium.jpeg,milliebasden,159978155,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/05 7:00 AM,2023-05-05,2023-05-05 14:00:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,159364,Millie Basden,2023-05-06 00:27:35 UTC,2023-05-06 01:27:40 UTC,research,CC-BY,,NA,false
Pica nuttalli,2023-05-05 14:54:50 -0700,,"Rosemont Square, Rosemont, CA 95826, USA",38.55324639,-121.35054771,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159953127,https://inaturalist-open-data.s3.amazonaws.com/photos/276377754/medium.jpeg,vermfly,159953127,Yellow-billed Magpie,Aves,8319,2,0,2023-05-05 14:54:50,2023-05-05,2023-05-05 21:54:50 UTC,Pacific Time (US & Canada),7,7,,open,false,,,3057,Clifford Hawley,2023-05-05 21:55:32 UTC,2023-05-06 06:09:22 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2021-04-12 12:48:47 -0700,,"California, US",37.3987848835,-122.1490923814,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159928875,https://static.inaturalist.org/photos/276333632/medium.jpg,andu,159928875,Nuttall's Woodpecker,Aves,792987,2,0,2021-04-12 12:48:47-07:00,2021-04-12,2021-04-12 19:48:47 UTC,Pacific Time (US & Canada),NA,28417,obscured,open,true,,,802845,Andy Stocker,2023-05-05 19:40:30 UTC,2023-05-06 17:51:15 UTC,research,,,3,false
Dryobates nuttallii,2023-05-05 09:36:00 -0700,,"Yolo County, CA, USA",38.5422083333,-121.75539,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159896295,https://inaturalist-open-data.s3.amazonaws.com/photos/276284826/medium.jpg,phylogenomics,159896295,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/05 9:36 AM,2023-05-05,2023-05-05 16:36:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,99304,Jonathan Eisen,2023-05-05 17:22:52 UTC,2023-05-05 17:28:26 UTC,research,CC-BY,,NA,false
Dryobates nuttallii,2023-04-26 08:38:17 -0700,,"Canfield Ct, Thousand Oaks, CA, US",34.223575,-118.87535,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159856517,https://static.inaturalist.org/photos/276216792/medium.jpg,melhk,159856517,Nuttall's Woodpecker,Aves,792987,1,0,2023-04-26 08:38:17-07:00,2023-04-26,2023-04-26 15:38:17 UTC,Pacific Time (US & Canada),5,5,,open,false,,,2858495,Hui Koon Khor,2023-05-05 13:44:13 UTC,2024-03-24 01:39:38 UTC,research,,,3,false
Pica nuttalli,2023-03-04 06:54:42 -0800,,"Vera Ave, Ripon, CA, US",37.7239057162,-121.13133087,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159794152,https://inaturalist-open-data.s3.amazonaws.com/photos/276106667/medium.jpg,philipfiorio,159794152,Yellow-billed Magpie,Aves,8319,1,0,2023-03-04 06:54:42-08:00,2023-03-04,2023-03-04 14:54:42 UTC,Pacific Time (US & Canada),372,372,,open,false,,,4118606,Philip Fiorio,2023-05-05 03:50:42 UTC,2024-10-08 02:34:12 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2023-05-04 18:36:31 -0700,,"Lacy Park, San Marino, CA, US",34.1201028333,-118.1233528333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159782078,https://inaturalist-open-data.s3.amazonaws.com/photos/276082450/medium.jpg,llee77,159782078,Nuttall's Woodpecker,Aves,792987,2,0,2023-05-04 18:36:31-07:00,2023-05-04,2023-05-05 01:36:31 UTC,Pacific Time (US & Canada),8,8,,open,false,,,6711616,,2023-05-05 02:18:09 UTC,2023-05-05 02:59:34 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2023-05-04 14:28:06 -0700,,"Big Morongo Canyon Preserve, Morongo Valley, CA, US",34.0488166667,-116.5689916667,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159767606,https://inaturalist-open-data.s3.amazonaws.com/photos/276054880/medium.jpg,psiloveyou,159767606,Nuttall's Woodpecker,Aves,792987,1,0,2023-05-04 14:28:06-07:00,2023-05-04,2023-05-04 21:28:06 UTC,Pacific Time (US & Canada),4,4,,open,false,,,6420291,,2023-05-05 00:40:18 UTC,2024-06-25 00:19:51 UTC,research,CC-BY-NC-SA,,3,false
Dryobates nuttallii,2023-04-28 09:56:00 -0700,,"Lakeside, CA, USA",32.8579472862,-116.9134709897,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159605378,https://inaturalist-open-data.s3.amazonaws.com/photos/275766979/medium.jpeg,mikethebirder,159605378,Carpintero californiano,Aves,792987,1,0,2023/04/28 9:56 AM,2023-04-28,2023-04-28 16:56:00 UTC,Pacific Time (US & Canada),15,15,,open,false,,,818374,Mike Nelson,2023-05-04 06:55:39 UTC,2023-05-04 15:13:14 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-05-03 09:10:00 -0700,,"Campbell, CA, USA",37.2738628601,-121.9477267405,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159559026,https://inaturalist-open-data.s3.amazonaws.com/photos/275679308/medium.jpeg,jmaughn,159559026,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/03 9:10 AM,2023-05-03,2023-05-03 16:10:00 UTC,Pacific Time (US & Canada),75,75,,open,false,,,2873,James Maughn,2023-05-04 01:19:02 UTC,2023-05-05 19:47:26 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-05-03 17:34:00 -0700,,"Solano County, CA, USA",38.525306902,-121.7941230341,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159554660,https://static.inaturalist.org/photos/275673990/medium.png,paulknoepfler,159554660,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/03 5:34 PM,2023-05-03,2023-05-04 00:34:00 UTC,Pacific Time (US & Canada),888,888,,open,false,,,2772646,paul knoepfler,2023-05-04 00:53:30 UTC,2023-05-04 05:45:41 UTC,research,,,NA,false
Pica nuttalli,2023-05-03 17:34:00 -0700,,"Solano County, CA, USA",38.525306902,-121.7941230341,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159554605,https://static.inaturalist.org/photos/275673473/medium.png,paulknoepfler,159554605,Yellow-billed Magpie,Aves,8319,1,0,2023/05/03 5:34 PM,2023-05-03,2023-05-04 00:34:00 UTC,Pacific Time (US & Canada),888,888,,open,false,,,2772646,paul knoepfler,2023-05-04 00:53:21 UTC,2023-05-04 01:52:48 UTC,research,,,NA,false
Dryobates nuttallii,2023-05-03 17:34:00 -0700,,"Solano County, CA, USA",38.525306902,-121.7941230341,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159554598,https://static.inaturalist.org/photos/275673441/medium.png,paulknoepfler,159554598,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/03 5:34 PM,2023-05-03,2023-05-04 00:34:00 UTC,Pacific Time (US & Canada),888,888,,open,false,,,2772646,paul knoepfler,2023-05-04 00:53:20 UTC,2023-05-04 01:53:00 UTC,research,,,NA,false
Pica nuttalli,2023-05-03 17:34:00 -0700,,"Solano County, CA, USA",38.525306902,-121.7941230341,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159554595,https://static.inaturalist.org/photos/275673411/medium.png,paulknoepfler,159554595,Yellow-billed Magpie,Aves,8319,1,0,2023/05/03 5:34 PM,2023-05-03,2023-05-04 00:34:00 UTC,Pacific Time (US & Canada),888,888,,open,false,,,2772646,paul knoepfler,2023-05-04 00:53:19 UTC,2023-05-04 01:29:21 UTC,research,,,NA,false
Pica nuttalli,2023-05-03 16:48:04 -0700,,"Rosemont Square, Rosemont, CA 95826, USA",38.55340622,-121.35064019,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159544639,https://inaturalist-open-data.s3.amazonaws.com/photos/275656893/medium.jpeg,vermfly,159544639,Yellow-billed Magpie,Aves,8319,1,0,2023-05-03 16:48:04,2023-05-03,2023-05-03 23:48:04 UTC,Pacific Time (US & Canada),3,3,,open,false,,,3057,Clifford Hawley,2023-05-03 23:52:03 UTC,2023-05-04 00:01:04 UTC,research,CC-BY-NC,,2,false
Pica nuttalli,2023-05-03 11:33:55 -0700,,"Chesbro Reservoir, Morgan Hill, CA, US",37.1250841941,-121.7176311981,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159510071,https://inaturalist-open-data.s3.amazonaws.com/photos/275593634/medium.jpg,riverwalker23,159510071,Yellow-billed Magpie,Aves,8319,1,0,2023-05-03 11:33:55-07:00,2023-05-03,2023-05-03 18:33:55 UTC,Pacific Time (US & Canada),5413,5413,,open,false,,,1373087,,2023-05-03 20:28:00 UTC,2023-05-03 22:36:03 UTC,research,CC-BY-NC,,3,false
Pica nuttalli,2023-04-19 11:09:20 -0700,,Sacramento County,38.4742058184,-121.3541634008,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159491360,https://static.inaturalist.org/photos/275560993/medium.jpeg,ken699,159491360,Yellow-billed Magpie,Aves,8319,2,0,2023-04-19 11:09:20,2023-04-19,2023-04-19 18:09:20 UTC,Pacific Time (US & Canada),40679,40679,,open,false,gps,gps,6674169,Ken Evans,2023-05-03 19:01:23 UTC,2023-05-05 20:09:39 UTC,research,,,2,false
Dryobates nuttallii,2023-05-02 13:30:00 -0700,,"Burbank, CA, USA",34.2150773941,-118.3071405344,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159452383,https://inaturalist-open-data.s3.amazonaws.com/photos/275492408/medium.jpeg,gregslak,159452383,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/02 1:30 PM,2023-05-02,2023-05-02 20:30:00 UTC,Pacific Time (US & Canada),15,15,,open,false,,,1807929,,2023-05-03 16:02:15 UTC,2023-05-03 18:14:25 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-04-28 07:41:00 -0700,,"Tijuana River Valley Regional Park; San Diego, California",32.5543916817,-117.0637486189,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159328817,https://inaturalist-open-data.s3.amazonaws.com/photos/275270268/medium.jpeg,biohexx1,159328817,Nuttall's Woodpecker,Aves,792987,1,0,2023/04/28 7:41 AM,2023-04-28,2023-04-28 14:41:00 UTC,Pacific Time (US & Canada),10,10,,open,false,,,81261,Valtierra,2023-05-03 02:02:10 UTC,2023-05-03 06:09:10 UTC,research,CC-BY-NC-ND,,NA,false
Dryobates nuttallii,2023-05-02 16:45:00 -0700,,"Eaton Canyon Nature Center Associates, Pasadena, CA, US",34.1768378946,-118.0976128073,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159326178,https://inaturalist-open-data.s3.amazonaws.com/photos/275268442/medium.jpg,tonymiz,159326178,Nuttall's Woodpecker,Aves,792987,1,0,2023-05-02 16:45:00-07:00,2023-05-02,2023-05-02 23:45:00 UTC,Pacific Time (US & Canada),190,190,,open,false,,,6762568,,2023-05-03 01:46:59 UTC,2023-05-03 16:49:05 UTC,research,CC-BY-NC,,3,false
Pica nuttalli,2023-05-01 19:38:00 -0700,,"Yolo County, CA, USA",38.590005,-121.7289416667,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159296021,https://inaturalist-open-data.s3.amazonaws.com/photos/275214166/medium.jpg,phylogenomics,159296021,Yellow-billed Magpie,Aves,8319,2,0,2023/05/01 7:38 PM,2023-05-01,2023-05-02 02:38:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,99304,Jonathan Eisen,2023-05-02 23:08:40 UTC,2023-05-08 00:57:38 UTC,research,CC-BY,,NA,false
Dryobates nuttallii,2023-04-29 15:49:00 -0700,,"San Diego County, CA, USA",32.9326400785,-116.571929958,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159292776,https://static.inaturalist.org/photos/275208060/medium.jpeg,rowshan_art,159292776,Nuttall's Woodpecker,Aves,792987,1,0,2023/04/29 3:49 PM,2023-04-29,2023-04-29 22:49:00 UTC,Pacific Time (US & Canada),10393,10393,,open,false,,,1688051,,2023-05-02 22:52:59 UTC,2023-05-03 05:53:02 UTC,research,,,NA,false
Dryobates nuttallii,2023-04-29 15:49:00 -0700,,"San Diego County, CA, USA",32.9326400785,-116.571929958,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159292769,https://static.inaturalist.org/photos/275208022/medium.jpeg,rowshan_art,159292769,Nuttall's Woodpecker,Aves,792987,1,0,2023/04/29 3:49 PM,2023-04-29,2023-04-29 22:49:00 UTC,Pacific Time (US & Canada),10393,10393,,open,false,,,1688051,,2023-05-02 22:52:58 UTC,2023-05-03 05:53:08 UTC,research,,,NA,false
Dryobates nuttallii,2023-05-02 15:47:16 -0700,,"The Dunes on Monterey Bay, Seaside, CA, US",36.6478762278,-121.796078437,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159291723,https://inaturalist-open-data.s3.amazonaws.com/photos/275207195/medium.jpg,definitelynotgabe,159291723,Nuttall's Woodpecker,Aves,792987,1,0,2023-05-02 15:47:16-07:00,2023-05-02,2023-05-02 22:47:16 UTC,Pacific Time (US & Canada),42,42,,open,false,,,6071547,,2023-05-02 22:47:55 UTC,2023-05-07 08:53:11 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2023-05-01 09:26:00 -0700,,"Kern County, CA, USA",35.4432383333,-118.8583833333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159286923,https://inaturalist-open-data.s3.amazonaws.com/photos/275196270/medium.jpg,taco_night,159286923,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/01 9:26 AM,2023-05-01,2023-05-01 16:26:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,540624,,2023-05-02 22:22:25 UTC,2023-05-03 01:13:32 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-05-01 09:31:00 -0700,,"Kern County, CA, USA",35.443375,-118.85857,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159286918,https://inaturalist-open-data.s3.amazonaws.com/photos/275196170/medium.jpg,taco_night,159286918,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/01 9:31 AM,2023-05-01,2023-05-01 16:31:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,540624,,2023-05-02 22:22:24 UTC,2023-09-27 00:20:19 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-05-02 09:15:41 -0700,,"Peters Canyon Regional Park, Orange, CA, US",33.777669451,-117.7626765447,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159282146,https://inaturalist-open-data.s3.amazonaws.com/photos/275190439/medium.jpg,pplvsdogs,159282146,Nuttall's Woodpecker,Aves,792987,1,0,2023-05-02 09:15:41-07:00,2023-05-02,2023-05-02 16:15:41 UTC,Pacific Time (US & Canada),47,47,,open,false,,,5934293,patti p.,2023-05-02 22:00:20 UTC,2023-05-02 22:08:21 UTC,research,CC-BY-NC,,3,false
Pica nuttalli,2023-04-28 19:03:56 -0700,,"Morrison Rd, Oakdale, CA, US",37.8178166667,-120.701745,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159274194,https://static.inaturalist.org/photos/275176498/medium.jpg,saschaz,159274194,Yellow-billed Magpie,Aves,8319,1,0,2023-04-28 19:03:56-07:00,2023-04-28,2023-04-29 02:03:56 UTC,Pacific Time (US & Canada),20,20,,open,false,,,3653039,Sascha Zepeda,2023-05-02 21:25:12 UTC,2023-05-02 23:13:29 UTC,research,,,3,false
Dryobates nuttallii,2023-04-30 08:40:00 -0700,,"Los Cerritos, Long Beach, CA, USA",33.8397856611,-118.1959107871,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159256561,https://inaturalist-open-data.s3.amazonaws.com/photos/275120731/medium.jpeg,mabarni,159256561,Nuttall's Woodpecker,Aves,792987,1,0,2023/04/30 8:40 AM,2023-04-30,2023-04-30 15:40:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,4095701,Marie Barnidge-McIntrye,2023-05-02 20:09:53 UTC,2023-05-02 23:02:36 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-04-25 07:50:00 -0700,,"Tijuana River Valley Regional Park; San Diego, California",32.5544441414,-117.0649854244,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159235748,https://inaturalist-open-data.s3.amazonaws.com/photos/275106883/medium.jpeg,biohexx1,159235748,Carpintero californiano,Aves,792987,1,0,2023/04/25 7:50 AM,2023-04-25,2023-04-25 14:50:00 UTC,Pacific Time (US & Canada),5,5,,open,false,,,81261,Valtierra,2023-05-02 18:53:01 UTC,2023-05-04 01:40:45 UTC,research,CC-BY-NC-ND,,NA,false
Dryobates nuttallii,2018-05-21 09:45:53 -0700,,"Turri Rd, San Luis Obispo, CA, US",35.3184096067,-120.7787170382,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159231718,https://static.inaturalist.org/photos/275101863/medium.jpg,leedoza,159231718,Nuttall's Woodpecker,Aves,792987,1,0,2018-05-21 09:45:53-07:00,2018-05-21,2018-05-21 16:45:53 UTC,Pacific Time (US & Canada),426,426,,open,false,,,6753011,L Mendoza,2023-05-02 18:36:08 UTC,2023-05-03 19:30:51 UTC,research,,,3,false
Dryobates nuttallii,2023-04-29 09:05:00 -0700,,"Lakeside, CA, USA",32.8577222222,-116.9132916667,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159230603,https://inaturalist-open-data.s3.amazonaws.com/photos/275094095/medium.jpeg,docprt,159230603,Nuttall's Woodpecker,Aves,792987,1,0,2023/04/29 9:05 AM,2023-04-29,2023-04-29 16:05:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,802004,,2023-05-02 18:30:56 UTC,2023-05-03 08:02:38 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-05-01 09:25:00 -0700,,"Yolo County, CA, USA",38.5315983333,-121.7581016667,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159164582,https://inaturalist-open-data.s3.amazonaws.com/photos/274984330/medium.jpg,phylogenomics,159164582,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/01 9:25 AM,2023-05-01,2023-05-01 16:25:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,99304,Jonathan Eisen,2023-05-02 14:12:21 UTC,2023-05-02 15:26:02 UTC,research,CC-BY,,NA,false
Dryobates nuttallii,2023-05-01 17:16:00 -0700,,"Monrovia, CA, USA",34.1725717399,-118.001552447,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159082561,,neontetraploid,159082561,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/01 5:16 PM,2023-05-01,2023-05-02 00:16:00 UTC,Pacific Time (US & Canada),572,572,,open,false,,,220795,Steven Kurniawidjaja,2023-05-02 05:49:45 UTC,2024-07-27 09:14:57 UTC,research,CC-BY-NC,https://static.inaturalist.org/sounds/676485.mp3?1683006141,NA,false
Dryobates nuttallii,2023-05-01 14:25:00 -0700,,"Monrovia, CA, USA",34.1629750123,-118.015058902,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159082552,,neontetraploid,159082552,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/01 2:25 PM,2023-05-01,2023-05-01 21:25:00 UTC,Pacific Time (US & Canada),509,509,,open,false,,,220795,Steven Kurniawidjaja,2023-05-02 05:49:43 UTC,2024-10-26 15:17:52 UTC,research,CC-BY-NC,https://static.inaturalist.org/sounds/676482.mp3?1683006138,NA,false
Pica nuttalli,2023-05-01 08:35:00 -0700,,"Yolo County, CA, USA",38.528925,-121.7905833333,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159071186,https://inaturalist-open-data.s3.amazonaws.com/photos/274828190/medium.jpg,phylogenomics,159071186,Yellow-billed Magpie,Aves,8319,2,0,2023/05/01 8:35 AM,2023-05-01,2023-05-01 15:35:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,99304,Jonathan Eisen,2023-05-02 05:02:29 UTC,2023-05-03 18:21:18 UTC,research,CC-BY,,NA,false
Pica nuttalli,2023-05-01 08:34:00 -0700,,"Yolo County, CA, USA",38.5321516667,-121.79054,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159071184,https://inaturalist-open-data.s3.amazonaws.com/photos/274827822/medium.jpg,phylogenomics,159071184,Yellow-billed Magpie,Aves,8319,2,0,2023/05/01 8:34 AM,2023-05-01,2023-05-01 15:34:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,99304,Jonathan Eisen,2023-05-02 05:02:28 UTC,2023-05-08 03:23:12 UTC,research,CC-BY,,NA,false
Pica nuttalli,2023-05-01 08:28:00 -0700,,"Yolo County, CA, USA",38.526345,-121.7905616667,,Yellow-billed Magpie,https://www.inaturalist.org/observations/159071177,https://inaturalist-open-data.s3.amazonaws.com/photos/274827571/medium.jpg,phylogenomics,159071177,Yellow-billed Magpie,Aves,8319,2,0,2023/05/01 8:28 AM,2023-05-01,2023-05-01 15:28:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,99304,Jonathan Eisen,2023-05-02 05:02:27 UTC,2023-05-08 03:23:24 UTC,research,CC-BY,,NA,false
Dryobates nuttallii,2023-05-01 17:29:00 -0700,,"Carmichael, CA, USA",38.5918308,-121.3343846,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159057480,https://inaturalist-open-data.s3.amazonaws.com/photos/274803009/medium.jpeg,ccburke,159057480,Nuttall's Woodpecker,Aves,792987,1,0,2023/05/01 5:29 PM,2023-05-01,2023-05-02 00:29:00 UTC,Pacific Time (US & Canada),209,209,,open,false,,,3492578,Christian C. Burke,2023-05-02 04:13:09 UTC,2023-05-02 05:38:36 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-05-01 17:41:51 -0700,ID confirmed with Merlin Sound ID,"Wells Dr, Los Angeles, CA, US",34.1558638333,-118.5870966667,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159053833,https://inaturalist-open-data.s3.amazonaws.com/photos/274800844/medium.jpg,dreaminginblue,159053833,Nuttall's Woodpecker,Aves,792987,1,0,2023-05-01 17:41:51-07:00,2023-05-01,2023-05-02 00:41:51 UTC,Pacific Time (US & Canada),4,4,,open,false,,,4285753,Amanda Bueno-Kling,2023-05-02 04:00:45 UTC,2024-08-10 20:33:47 UTC,research,CC-BY-NC,https://static.inaturalist.org/sounds/676412.m4a?1683004402,3,false
Dryobates nuttallii,2023-04-30 08:57:00 -0700,,"Kern County, CA, USA",34.9845626422,-119.1859017389,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159046269,https://inaturalist-open-data.s3.amazonaws.com/photos/274784595/medium.jpg,kfistanic,159046269,Nuttall's Woodpecker,Aves,792987,1,0,2023/04/30 8:57 AM,2023-04-30,2023-04-30 15:57:00 UTC,Pacific Time (US & Canada),140,140,,open,false,,,206963,Kevin Fistanic,2023-05-02 03:41:17 UTC,2024-01-06 01:51:18 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-04-29 15:53:00 -0700,,"Kern County, CA, USA",34.99140933,-119.1847238005,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/159046211,https://inaturalist-open-data.s3.amazonaws.com/photos/274783312/medium.jpg,kfistanic,159046211,Nuttall's Woodpecker,Aves,792987,1,0,2023/04/29 3:53 PM,2023-04-29,2023-04-29 22:53:00 UTC,Pacific Time (US & Canada),189,189,,open,false,,,206963,Kevin Fistanic,2023-05-02 03:41:12 UTC,2023-05-02 03:42:20 UTC,research,CC-BY-NC,,NA,false
